C1.C,R2.R,freq,Gain
1e-07,50.0,239899.99999999997,-27.971

1e-07,50.0,251200.0,-28.12

1e-07,50.0,263000.0,-28.278

1e-07,50.0,275400.0,-28.444

1e-07,50.0,288400.0,-28.619

1e-07,50.0,302000.0,-28.804

1e-07,50.0,316200.0,-28.997

1e-07,50.0,331100.0,-29.2

1e-07,50.0,346700.0,-29.412

1e-07,50.0,363100.0,-29.633

1e-07,50.0,380200.00000000006,-29.863

1e-07,50.0,398100.0,-30.102

1e-07,50.0,416900.0,-30.349

1e-07,50.0,436500.0,-30.605

1e-07,50.0,457100.0,-30.87

1e-07,50.0,478600.0,-31.142

1e-07,50.0,501200.0,-31.422

1e-07,50.0,524800.0,-31.709

1e-07,50.0,549500.0,-32.004

1e-07,50.0,575400.0,-32.305

1e-07,50.0,602600.0,-32.613

1e-07,50.0,631000.0,-32.927

1e-07,50.0,660699.9999999999,-33.247

1e-07,50.0,691800.0000000001,-33.572

1e-07,50.0,724400.0,-33.902

1e-07,50.0,758600.0,-34.237

1e-07,50.0,794300.0000000001,-34.576

1e-07,50.0,831800.0000000001,-34.92

1e-07,50.0,871000.0,-35.267

1e-07,50.0,912000.0,-35.618

1e-07,50.0,955000.0,-35.972

1e-07,50.0,1000000.0,-36.329

1e-07,50.0,1047000.0,-36.688

1e-07,50.0,1096000.0,-37.05

1e-07,50.0,1148000.0,-37.414

1e-07,50.0,1202000.0,-37.78

1e-07,50.0,1259000.0,-38.147

1e-07,50.0,1318000.0,-38.516

1e-07,50.0,1380000.0,-38.886

1e-07,50.0,1445000.0,-39.256

1e-07,50.0,1514000.0,-39.628

1e-07,50.0,1585000.0,-40.0

1e-07,50.0,1660000.0,-40.372

1e-07,50.0,1738000.0,-40.744

1e-07,50.0,1820000.0,-41.116

1e-07,50.0,1905000.0,-41.488

1e-07,50.0,1995000.0,-41.859

1e-07,50.0,2089000.0,-42.229

1e-07,50.0,2188000.0,-42.598

1e-07,50.0,2291000.0,-42.965

1e-07,50.0,2399000.0,-43.331

1e-07,50.0,2512000.0,-43.695

1e-07,50.0,2630000.0,-44.057

1e-07,50.0,2754000.0,-44.417

1e-07,50.0,2884000.0,-44.774

1e-07,50.0,3020000.0,-45.128

1e-07,50.0,3162000.0,-45.478

1e-07,50.0,3311000.0,-45.825

1e-07,50.0,3467000.0,-46.168

1e-07,50.0,3631000.0,-46.506

1e-07,50.0,3802000.0,-46.839

1e-07,50.0,3981000.0,-47.167

1e-07,50.0,4169000.0,-47.489

1e-07,50.0,4365000.0,-47.805

1e-07,50.0,4571000.0,-48.113

1e-07,50.0,4786000.0,-48.415

1e-07,50.0,5012000.0,-48.708

1e-07,50.0,5248000.0,-48.993

1e-07,50.0,5495000.0,-49.269

1e-07,50.0,5754000.0,-49.535

1e-07,50.0,6026000.0,-49.791

1e-07,50.0,6310000.0,-50.036

1e-07,50.0,6607000.0,-50.269

1e-07,50.0,6918000.0,-50.489

1e-07,50.0,7244000.0,-50.697

1e-07,50.0,7586000.0,-50.891

1e-07,50.0,7943000.0,-51.07

1e-07,50.0,8318000.0,-51.235

1e-07,50.0,8710000.0,-51.384

1e-07,50.0,9120000.0,-51.517

1e-07,50.0,9550000.0,-51.634

1e-07,50.0,10000000.0,-51.733

1e-07,250.0,10.0,-12.041

1e-07,250.0,10.47,-12.041

1e-07,250.0,10.96,-12.041

1e-07,250.0,11.48,-12.041

1e-07,250.0,12.02,-12.041

1e-07,250.0,12.59,-12.041

1e-07,250.0,13.18,-12.041

1e-07,250.0,13.8,-12.041

1e-07,250.0,14.45,-12.041

1e-07,250.0,15.14,-12.041

1e-07,250.0,15.85,-12.041

1e-07,250.0,16.6,-12.041

1e-07,250.0,17.38,-12.041

1e-07,250.0,18.2,-12.041

1e-07,250.0,19.05,-12.041

1e-07,250.0,19.95,-12.041

1e-07,250.0,20.89,-12.041

1e-07,250.0,21.88,-12.041

1e-07,250.0,22.91,-12.041

1e-07,250.0,23.99,-12.041

1e-07,250.0,25.12,-12.041

1e-07,250.0,26.3,-12.041

1e-07,250.0,27.54,-12.041

1e-07,250.0,28.84,-12.041

1e-07,250.0,30.2,-12.041

1e-07,250.0,31.62,-12.041

1e-07,250.0,33.11,-12.041

1e-07,250.0,34.67,-12.041

1e-07,250.0,36.31,-12.041

1e-07,250.0,38.02,-12.042

1e-07,250.0,39.81,-12.042

1e-07,250.0,41.69,-12.042

1e-07,250.0,43.65,-12.042

1e-07,250.0,45.71,-12.042

1e-07,250.0,47.86,-12.042

1e-07,250.0,50.12,-12.042

1e-07,250.0,52.48,-12.042

1e-07,250.0,54.95,-12.042

1e-07,250.0,57.54,-12.042

1e-07,250.0,60.26,-12.042

1e-07,250.0,63.1,-12.042

1e-07,250.0,66.07,-12.042

1e-07,250.0,69.18,-12.042

1e-07,250.0,72.44,-12.042

1e-07,250.0,75.86,-12.042

1e-07,250.0,79.43,-12.042

1e-07,250.0,83.18,-12.042

1e-07,250.0,87.1,-12.042

1e-07,250.0,91.2,-12.042

1e-07,250.0,95.5,-12.042

1e-07,250.0,100.0,-12.042

1e-07,250.0,104.7,-12.043

1e-07,250.0,109.6,-12.043

1e-07,250.0,114.8,-12.043

1e-07,250.0,120.2,-12.043

1e-07,250.0,125.9,-12.043

1e-07,250.0,131.8,-12.043

1e-07,250.0,138.0,-12.043

1e-07,250.0,144.5,-12.044

1e-07,250.0,151.4,-12.044

1e-07,250.0,158.5,-12.044

1e-07,250.0,166.0,-12.044

1e-07,250.0,173.8,-12.045

1e-07,250.0,182.0,-12.045

1e-07,250.0,190.5,-12.045

1e-07,250.0,199.5,-12.046

1e-07,250.0,208.9,-12.046

1e-07,250.0,218.8,-12.046

1e-07,250.0,229.1,-12.047

1e-07,250.0,239.9,-12.048

1e-07,250.0,251.2,-12.048

1e-07,250.0,263.0,-12.049

1e-07,250.0,275.4,-12.049

1e-07,250.0,288.4,-12.05

1e-07,250.0,302.0,-12.051

1e-07,250.0,316.2,-12.052

1e-07,250.0,331.1,-12.053

1e-07,250.0,346.7,-12.054

1e-07,250.0,363.1,-12.055

1e-07,250.0,380.2,-12.057

1e-07,250.0,398.1,-12.058

1e-07,250.0,416.9,-12.06

1e-07,250.0,436.5,-12.062

1e-07,250.0,457.1,-12.064

1e-07,250.0,478.6,-12.066

1e-07,250.0,501.2,-12.068

1e-07,250.0,524.8,-12.071

1e-07,250.0,549.5,-12.074

1e-07,250.0,575.4,-12.077

1e-07,250.0,602.6,-12.08

1e-07,250.0,631.0,-12.084

1e-07,250.0,660.7,-12.088

1e-07,250.0,691.8,-12.092

1e-07,250.0,724.4,-12.097

1e-07,250.0,758.6,-12.103

1e-07,250.0,794.3,-12.108

1e-07,250.0,831.8,-12.115

1e-07,250.0,871.0,-12.122

1e-07,250.0,912.0,-12.13

1e-07,250.0,955.0,-12.138

1e-07,250.0,10000.0,-12.147

1e-07,250.0,10470.0,-12.157

1e-07,250.0,10960.0,-12.168

1e-07,250.0,11480.0,-12.18

1e-07,250.0,12020.0,-12.194

1e-07,250.0,12589.999999999998,-12.208

1e-07,250.0,13180.0,-12.224

1e-07,250.0,13799.999999999998,-12.241

1e-07,250.0,14450.0,-12.26

1e-07,250.0,15140.0,-12.28

1e-07,250.0,15850.0,-12.303

1e-07,250.0,16600.0,-12.327

1e-07,250.0,17380.0,-12.353

1e-07,250.0,18200.0,-12.382

1e-07,250.0,19050.0,-12.414

1e-07,250.0,19950.0,-12.448

1e-07,250.0,20890.0,-12.486

1e-07,250.0,21880.0,-12.526

1e-07,250.0,22910.0,-12.57

1e-07,250.0,23990.0,-12.618

1e-07,250.0,25120.0,-12.67

1e-07,250.0,26300.0,-12.726

1e-07,250.0,27540.0,-12.786

1e-07,250.0,28840.0,-12.852

1e-07,250.0,30200.0,-12.923

1e-07,250.0,31620.0,-12.999

1e-07,250.0,33110.0,-13.081

1e-07,250.0,34670.0,-13.17

1e-07,250.0,36310.0,-13.264

1e-07,250.0,38020.0,-13.366

1e-07,250.0,39810.0,-13.475

1e-07,250.0,41689.99999999999,-13.591

1e-07,250.0,43650.0,-13.715

1e-07,250.0,45710.0,-13.847

1e-07,250.0,47859.99999999999,-13.987

1e-07,250.0,50119.99999999999,-14.136

1e-07,250.0,52480.0,-14.293

1e-07,250.0,54950.0,-14.46

1e-07,250.0,57539.99999999999,-14.635

1e-07,250.0,60260.0,-14.819

1e-07,250.0,63099.99999999999,-15.013

1e-07,250.0,66070.0,-15.216

1e-07,250.0,69180.0,-15.428

1e-07,250.0,72440.0,-15.649

1e-07,250.0,75860.0,-15.879

1e-07,250.0,79430.0,-16.118

1e-07,250.0,83180.0,-16.366

1e-07,250.0,87100.00000000001,-16.622

1e-07,250.0,91199.99999999999,-16.887

1e-07,250.0,95500.0,-17.16

1e-07,250.0,100000.0,-17.441

1e-07,250.0,104700.0,-17.729

1e-07,250.0,109600.00000000001,-18.025

1e-07,250.0,114800.0,-18.327

1e-07,250.0,120200.0,-18.636

1e-07,250.0,125900.0,-18.952

1e-07,250.0,131800.0,-19.273

1e-07,250.0,138000.0,-19.6

1e-07,250.0,144500.0,-19.933

1e-07,250.0,151400.0,-20.27

1e-07,250.0,158500.0,-20.612

1e-07,250.0,166000.0,-20.959

1e-07,250.0,173800.0,-21.309

1e-07,250.0,182000.0,-21.664

1e-07,250.0,190500.0,-22.021

1e-07,250.0,199500.0,-22.383

1e-07,250.0,208900.0,-22.747

1e-07,250.0,218800.0,-23.114

1e-07,250.0,229100.0,-23.484

1e-07,250.0,239899.99999999997,-23.856

1e-07,250.0,251200.0,-24.231

1e-07,250.0,263000.0,-24.607

1e-07,250.0,275400.0,-24.986

1e-07,250.0,288400.0,-25.366

1e-07,250.0,302000.0,-25.748

1e-07,250.0,316200.0,-26.131

1e-07,250.0,331100.0,-26.516

1e-07,250.0,346700.0,-26.901

1e-07,250.0,363100.0,-27.288

1e-07,250.0,380200.00000000006,-27.676

1e-07,250.0,398100.0,-28.065

1e-07,250.0,416900.0,-28.455

1e-07,250.0,436500.0,-28.845

1e-07,250.0,457100.0,-29.236

1e-07,250.0,478600.0,-29.628

1e-07,250.0,501200.0,-30.02

1e-07,250.0,524800.0,-30.412

1e-07,250.0,549500.0,-30.805

1e-07,250.0,575400.0,-31.199

1e-07,250.0,602600.0,-31.592

1e-07,250.0,631000.0,-31.986

1e-07,250.0,660699.9999999999,-32.38

1e-07,250.0,691800.0000000001,-32.774

1e-07,250.0,724400.0,-33.169

1e-07,250.0,758600.0,-33.563

1e-07,250.0,794300.0000000001,-33.957

1e-07,250.0,831800.0000000001,-34.352

1e-07,250.0,871000.0,-34.746

1e-07,250.0,912000.0,-35.14

1e-07,250.0,955000.0,-35.533

1e-07,250.0,1000000.0,-35.927

1e-07,250.0,1047000.0,-36.32

1e-07,250.0,1096000.0,-36.713

1e-07,250.0,1148000.0,-37.106

1e-07,250.0,1202000.0,-37.498

1e-07,250.0,1259000.0,-37.889

1e-07,250.0,1318000.0,-38.28

1e-07,250.0,1380000.0,-38.67

1e-07,250.0,1445000.0,-39.059

1e-07,250.0,1514000.0,-39.447

1e-07,250.0,1585000.0,-39.835

1e-07,250.0,1660000.0,-40.221

1e-07,250.0,1738000.0,-40.606

1e-07,250.0,1820000.0,-40.99

1e-07,250.0,1905000.0,-41.373

1e-07,250.0,1995000.0,-41.754

1e-07,250.0,2089000.0,-42.133

1e-07,250.0,2188000.0,-42.51

1e-07,250.0,2291000.0,-42.885

1e-07,250.0,2399000.0,-43.258

1e-07,250.0,2512000.0,-43.629

1e-07,250.0,2630000.0,-43.997

1e-07,250.0,2754000.0,-44.362

1e-07,250.0,2884000.0,-44.724

1e-07,250.0,3020000.0,-45.082

1e-07,250.0,3162000.0,-45.436

1e-07,250.0,3311000.0,-45.787

1e-07,250.0,3467000.0,-46.133

1e-07,250.0,3631000.0,-46.474

1e-07,250.0,3802000.0,-46.81

1e-07,250.0,3981000.0,-47.14

1e-07,250.0,4169000.0,-47.465

1e-07,250.0,4365000.0,-47.783

1e-07,250.0,4571000.0,-48.093

1e-07,250.0,4786000.0,-48.397

1e-07,250.0,5012000.0,-48.692

1e-07,250.0,5248000.0,-48.978

1e-07,250.0,5495000.0,-49.255

1e-07,250.0,5754000.0,-49.523

1e-07,250.0,6026000.0,-49.78

1e-07,250.0,6310000.0,-50.025

1e-07,250.0,6607000.0,-50.259

1e-07,250.0,6918000.0,-50.481

1e-07,250.0,7244000.0,-50.689

1e-07,250.0,7586000.0,-50.884

1e-07,250.0,7943000.0,-51.064

1e-07,250.0,8318000.0,-51.229

1e-07,250.0,8710000.0,-51.379

1e-07,250.0,9120000.0,-51.513

1e-07,250.0,9550000.0,-51.63

1e-07,250.0,10000000.0,-51.73

1e-07,450.0,10.0,-6.936

1e-07,450.0,10.47,-6.936

1e-07,450.0,10.96,-6.936

1e-07,450.0,11.48,-6.936

1e-07,450.0,12.02,-6.936

1e-07,450.0,12.59,-6.936

1e-07,450.0,13.18,-6.936

1e-07,450.0,13.8,-6.936

1e-07,450.0,14.45,-6.936

1e-07,450.0,15.14,-6.936

1e-07,450.0,15.85,-6.936

1e-07,450.0,16.6,-6.936

1e-07,450.0,17.38,-6.936

1e-07,450.0,18.2,-6.936

1e-07,450.0,19.05,-6.936

1e-07,450.0,19.95,-6.936

1e-07,450.0,20.89,-6.936

1e-07,450.0,21.88,-6.936

1e-07,450.0,22.91,-6.936

1e-07,450.0,23.99,-6.936

1e-07,450.0,25.12,-6.936

1e-07,450.0,26.3,-6.936

1e-07,450.0,27.54,-6.936

1e-07,450.0,28.84,-6.936

1e-07,450.0,30.2,-6.936

1e-07,450.0,31.62,-6.936

1e-07,450.0,33.11,-6.936

1e-07,450.0,34.67,-6.936

1e-07,450.0,36.31,-6.936

1e-07,450.0,38.02,-6.936

1e-07,450.0,39.81,-6.936

1e-07,450.0,41.69,-6.937

1e-07,450.0,43.65,-6.937

1e-07,450.0,45.71,-6.937

1e-07,450.0,47.86,-6.937

1e-07,450.0,50.12,-6.937

1e-07,450.0,52.48,-6.937

1e-07,450.0,54.95,-6.937

1e-07,450.0,57.54,-6.937

1e-07,450.0,60.26,-6.937

1e-07,450.0,63.1,-6.937

1e-07,450.0,66.07,-6.937

1e-07,450.0,69.18,-6.938

1e-07,450.0,72.44,-6.938

1e-07,450.0,75.86,-6.938

1e-07,450.0,79.43,-6.938

1e-07,450.0,83.18,-6.938

1e-07,450.0,87.1,-6.939

1e-07,450.0,91.2,-6.939

1e-07,450.0,95.5,-6.939

1e-07,450.0,100.0,-6.939

1e-07,450.0,104.7,-6.94

1e-07,450.0,109.6,-6.94

1e-07,450.0,114.8,-6.94

1e-07,450.0,120.2,-6.941

1e-07,450.0,125.9,-6.941

1e-07,450.0,131.8,-6.942

1e-07,450.0,138.0,-6.943

1e-07,450.0,144.5,-6.943

1e-07,450.0,151.4,-6.944

1e-07,450.0,158.5,-6.945

1e-07,450.0,166.0,-6.945

1e-07,450.0,173.8,-6.946

1e-07,450.0,182.0,-6.947

1e-07,450.0,190.5,-6.948

1e-07,450.0,199.5,-6.95

1e-07,450.0,208.9,-6.951

1e-07,450.0,218.8,-6.952

1e-07,450.0,229.1,-6.954

1e-07,450.0,239.9,-6.956

1e-07,450.0,251.2,-6.958

1e-07,450.0,263.0,-6.96

1e-07,450.0,275.4,-6.962

1e-07,450.0,288.4,-6.965

1e-07,450.0,302.0,-6.967

1e-07,450.0,316.2,-6.97

1e-07,450.0,331.1,-6.974

1e-07,450.0,346.7,-6.977

1e-07,450.0,363.1,-6.981

1e-07,450.0,380.2,-6.986

1e-07,450.0,398.1,-6.991

1e-07,450.0,416.9,-6.996

1e-07,450.0,436.5,-7.002

1e-07,450.0,457.1,-7.008

1e-07,450.0,478.6,-7.015

1e-07,450.0,501.2,-7.022

1e-07,450.0,524.8,-7.03

1e-07,450.0,549.5,-7.04

1e-07,450.0,575.4,-7.049

1e-07,450.0,602.6,-7.06

1e-07,450.0,631.0,-7.072

1e-07,450.0,660.7,-7.085

1e-07,450.0,691.8,-7.099

1e-07,450.0,724.4,-7.114

1e-07,450.0,758.6,-7.131

1e-07,450.0,794.3,-7.15

1e-07,450.0,831.8,-7.17

1e-07,450.0,871.0,-7.192

1e-07,450.0,912.0,-7.215

1e-07,450.0,955.0,-7.242

1e-07,450.0,10000.0,-7.27

1e-07,450.0,10470.0,-7.301

1e-07,450.0,10960.0,-7.334

1e-07,450.0,11480.0,-7.371

1e-07,450.0,12020.0,-7.411

1e-07,450.0,12589.999999999998,-7.454

1e-07,450.0,13180.0,-7.501

1e-07,450.0,13799.999999999998,-7.552

1e-07,450.0,14450.0,-7.607

1e-07,450.0,15140.0,-7.666

1e-07,450.0,15850.0,-7.731

1e-07,450.0,16600.0,-7.8

1e-07,450.0,17380.0,-7.875

1e-07,450.0,18200.0,-7.956

1e-07,450.0,19050.0,-8.043

1e-07,450.0,19950.0,-8.136

1e-07,450.0,20890.0,-8.236

1e-07,450.0,21880.0,-8.343

1e-07,450.0,22910.0,-8.457

1e-07,450.0,23990.0,-8.58

1e-07,450.0,25120.0,-8.71

1e-07,450.0,26300.0,-8.848

1e-07,450.0,27540.0,-8.995

1e-07,450.0,28840.0,-9.15

1e-07,450.0,30200.0,-9.314

1e-07,450.0,31620.0,-9.487

1e-07,450.0,33110.0,-9.67

1e-07,450.0,34670.0,-9.861

1e-07,450.0,36310.0,-10.062

1e-07,450.0,38020.0,-10.271

1e-07,450.0,39810.0,-10.49

1e-07,450.0,41689.99999999999,-10.719

1e-07,450.0,43650.0,-10.956

1e-07,450.0,45710.0,-11.201

1e-07,450.0,47859.99999999999,-11.456

1e-07,450.0,50119.99999999999,-11.719

1e-07,450.0,52480.0,-11.99

1e-07,450.0,54950.0,-12.269

1e-07,450.0,57539.99999999999,-12.555

1e-07,450.0,60260.0,-12.849

1e-07,450.0,63099.99999999999,-13.15

1e-07,450.0,66070.0,-13.458

1e-07,450.0,69180.0,-13.772

1e-07,450.0,72440.0,-14.092

1e-07,450.0,75860.0,-14.418

1e-07,450.0,79430.0,-14.749

1e-07,450.0,83180.0,-15.085

1e-07,450.0,87100.00000000001,-15.426

1e-07,450.0,91199.99999999999,-15.772

1e-07,450.0,95500.0,-16.122

1e-07,450.0,100000.0,-16.475

1e-07,450.0,104700.0,-16.832

1e-07,450.0,109600.00000000001,-17.193

1e-07,450.0,114800.0,-17.557

1e-07,450.0,120200.0,-17.924

1e-07,450.0,125900.0,-18.293

1e-07,450.0,131800.0,-18.665

1e-07,450.0,138000.0,-19.039

1e-07,450.0,144500.0,-19.415

1e-07,450.0,151400.0,-19.793

1e-07,450.0,158500.0,-20.174

1e-07,450.0,166000.0,-20.555

1e-07,450.0,173800.0,-20.938

1e-07,450.0,182000.0,-21.323

1e-07,450.0,190500.0,-21.709

1e-07,450.0,199500.0,-22.096

1e-07,450.0,208900.0,-22.484

1e-07,450.0,218800.0,-22.873

1e-07,450.0,229100.0,-23.263

1e-07,450.0,239899.99999999997,-23.654

1e-07,450.0,251200.0,-24.046

1e-07,450.0,263000.0,-24.438

1e-07,450.0,275400.0,-24.831

1e-07,450.0,288400.0,-25.224

1e-07,450.0,302000.0,-25.618

1e-07,450.0,316200.0,-26.012

1e-07,450.0,331100.0,-26.407

1e-07,450.0,346700.0,-26.802

1e-07,450.0,363100.0,-27.198

1e-07,450.0,380200.00000000006,-27.593

1e-07,450.0,398100.0,-27.989

1e-07,450.0,416900.0,-28.386

1e-07,450.0,436500.0,-28.782

1e-07,450.0,457100.0,-29.178

1e-07,450.0,478600.0,-29.575

1e-07,450.0,501200.0,-29.972

1e-07,450.0,524800.0,-30.369

1e-07,450.0,549500.0,-30.765

1e-07,450.0,575400.0,-31.162

1e-07,450.0,602600.0,-31.559

1e-07,450.0,631000.0,-31.956

1e-07,450.0,660699.9999999999,-32.352

1e-07,450.0,691800.0000000001,-32.749

1e-07,450.0,724400.0,-33.146

1e-07,450.0,758600.0,-33.542

1e-07,450.0,794300.0000000001,-33.938

1e-07,450.0,831800.0000000001,-34.334

1e-07,450.0,871000.0,-34.73

1e-07,450.0,912000.0,-35.125
